Date,Adj Close,Close,High,Low,Open,Volume
,MRF.BO,MRF.BO,MRF.BO,MRF.BO,MRF.BO,MRF.BO
2022-06-01,75908.8203125,76291.5,77500.0,76001.0,77184.6015625,395
2022-06-02,75486.0546875,75866.6015625,76800.0,75000.0,76800.0,236
2022-06-03,76126.375,76510.1484375,76872.8984375,76118.296875,76349.953125,261
2022-06-06,74363.265625,74738.1484375,76650.0,74556.796875,76465.0,255
2022-06-07,71260.1484375,71619.3984375,74499.953125,71400.0,74499.953125,539
2022-06-08,70212.4296875,70566.3984375,72249.5,70269.703125,72230.296875,423
2022-06-09,70001.203125,70354.1015625,70752.3984375,70008.1015625,70440.0,246
2022-06-10,69576.046875,69926.796875,70554.8515625,69770.0,70200.0,188
2022-06-13,68217.34375,68561.25,69483.0,68300.0,69483.0,240
2022-06-14,67835.6171875,68177.6015625,69400.0,67500.0,67500.0,261
2022-06-15,68098.8984375,68442.203125,69441.203125,68177.6015625,68177.6015625,131
2022-06-16,66879.3046875,67216.453125,69274.8984375,67001.046875,69000.0,374
2022-06-17,67543.390625,67883.8984375,69008.8515625,65900.046875,67237.8984375,552
2022-06-20,66364.59375,66699.1484375,68500.0,66500.0,68380.0,205
2022-06-21,67747.3203125,68088.8515625,68285.046875,66899.953125,66899.953125,429
2022-06-22,67709.2109375,68050.546875,68128.3515625,67355.0,67460.0,119
2022-06-23,68634.3984375,68980.3984375,69200.0,68013.046875,68258.546875,352
2022-06-24,70057.4140625,70410.6015625,70774.546875,68612.953125,69300.0,763
2022-06-27,70804.546875,71161.5,71986.953125,70800.0,70800.0,223
2022-06-28,71923.515625,72286.1015625,72501.0,70687.296875,71160.0,294
2022-06-29,71145.8828125,71504.546875,72058.5,71151.0,71500.0,231
2022-06-30,70379.453125,70734.25,72174.6484375,70557.6015625,71795.046875,201
2022-07-01,71818.2421875,72180.296875,72435.0,70294.25,70750.0,262
2022-07-04,71444.5859375,71804.75,72509.6015625,71747.796875,72083.453125,93
2022-07-05,70817.0859375,71174.1015625,72415.0,71096.1015625,72100.0,255
2022-07-06,72903.125,73270.6484375,73452.6484375,71559.953125,71559.953125,238
2022-07-07,74975.578125,75353.546875,75500.0,73358.1015625,73649.546875,680
2022-07-08,75612.8046875,75994.0,76400.0,75310.5,75499.0,655
2022-07-11,76019.1171875,76402.3515625,76499.0,75610.0,76044.0,177
2022-07-12,76258.90625,76643.3515625,76850.0,75139.6015625,76397.953125,411
2022-07-13,76842.671875,77230.046875,77558.203125,76825.5,76825.5,484
2022-07-14,76988.3203125,77376.453125,77872.546875,76551.1015625,77422.0,366
2022-07-15,79142.46875,79541.453125,79749.953125,77379.3984375,77379.3984375,545
2022-07-18,80163.1171875,80567.25,80990.0,79805.203125,80000.0,2816
2022-07-19,79531.546875,79932.5,80799.953125,79204.453125,80799.953125,372
2022-07-20,79247.9375,79647.453125,81000.0,79454.796875,80000.0,212
2022-07-21,79771.7421875,80173.8984375,80380.0,79560.0,79926.6484375,152
2022-07-22,79078.4921875,79477.1484375,80702.953125,79222.0,80500.0,267
2022-07-25,80307.015625,80711.8515625,81150.0,79435.25,79435.25,815
2022-07-26,79733.8828125,80135.8515625,80983.0,79898.296875,80610.046875,198
2022-07-27,80501.65625,80762.1015625,80987.8515625,79656.1015625,80445.3984375,151
2022-07-28,82722.9140625,82990.546875,83233.0,80455.8515625,80455.8515625,441
2022-07-29,83514.3125,83784.5,83957.6015625,82600.0,83600.0,447
2022-08-01,86690.03125,86970.5,87300.0,84000.0,84000.0,2923
2022-08-02,87983.84375,88268.5,88949.953125,86258.0,86965.0,1424
2022-08-03,88417.390625,88703.453125,88852.0,87181.703125,88150.0,951
2022-08-04,88391.421875,88677.3984375,89333.0,87807.296875,89250.0,354
2022-08-05,88562.265625,88848.796875,89149.75,87904.0,88888.0,263
2022-08-08,87429.390625,87712.25,89200.0,87501.0,89200.0,362
2022-08-10,83203.109375,83472.296875,87240.1015625,82615.3984375,86551.046875,1140
2022-08-11,82223.1796875,82489.203125,84500.0,82200.0,84300.0,581
2022-08-12,82981.8203125,83250.296875,84382.546875,82185.5,82185.5,429
2022-08-16,86757.171875,87037.8515625,87501.0,83250.046875,83250.046875,1785
2022-08-17,86616.375,86896.6015625,87887.796875,86390.046875,87000.0,647
2022-08-18,87304.2890625,87586.75,87971.546875,85847.25,86888.0,912
2022-08-19,86625.25,86905.5,88469.5,86500.1484375,87964.8984375,440
2022-08-22,84549.3046875,84822.8515625,86800.0,84556.1484375,85000.0,790
2022-08-23,85598.515625,85875.453125,86721.75,84000.0,84100.0,426
2022-08-24,84992.2734375,85267.25,86676.5,84842.25,85500.046875,227
2022-08-25,85162.578125,85438.1015625,86450.0,85053.0,85899.953125,284
2022-08-26,85000.1484375,85275.1484375,86537.5,85056.1015625,86000.0,180
2022-08-29,84094.8671875,84366.953125,84894.25,83704.5,84800.0,379
2022-08-30,85031.1953125,85306.296875,86200.0,84366.953125,85499.0,306
2022-09-01,84847.34375,85121.8515625,86010.3515625,84457.953125,85400.0,369
2022-09-02,84142.3671875,84414.6015625,86050.0,84159.796875,86050.0,266
2022-09-05,83921.7421875,84193.25,85146.953125,84050.796875,85146.953125,1021
2022-09-06,85018.0546875,85293.1015625,85936.296875,84430.3515625,84749.953125,803
2022-09-07,84793.015625,85067.3515625,85890.546875,84896.1484375,85150.0,441
2022-09-08,85134.21875,85409.6484375,86484.6015625,85294.3984375,85744.953125,336
2022-09-09,83917.40625,84188.8984375,85905.0,84050.796875,85900.0,321
2022-09-12,85543.890625,85820.6484375,85955.8515625,84201.25,84674.953125,303
2022-09-13,85249.1953125,85525.0,86300.0,85324.25,85810.0,186
2022-09-14,85768.8046875,86046.296875,86346.6484375,83581.0,83581.0,448
2022-09-15,92451.6796875,92750.796875,93855.0,85741.0,85800.0,2889
2022-09-16,85712.6953125,85990.0,93173.453125,85785.1015625,92222.0,2232
2022-09-19,86032.5,86310.8515625,87899.953125,84647.0,87899.953125,2884
2022-09-20,85279.8359375,85555.75,87477.953125,85105.0,87000.0,602
2022-09-21,83940.7734375,84212.3515625,86489.8984375,84000.0,86200.046875,725
2022-09-22,84247.03125,84519.6015625,85223.8984375,83421.0,84799.953125,804
2022-09-23,82333.1796875,82599.546875,85044.046875,82150.0,84800.0,672
2022-09-26,78628.125,78882.5,82500.0,78000.0,82500.0,1182
2022-09-27,79499.5859375,79756.796875,81419.703125,79447.75,79999.953125,925
2022-09-28,80164.890625,80424.25,81007.1484375,79348.5,79666.0,352
2022-09-29,79287.6328125,79544.1484375,81777.046875,78728.046875,81450.0,576
2022-09-30,81568.796875,81832.703125,82274.953125,79101.046875,80088.0,675
2022-10-03,80438.359375,80698.6015625,82200.0,80110.1015625,81888.0,546
2022-10-04,82531.03125,82798.046875,82950.703125,81135.1015625,81340.046875,667
2022-10-06,82128.09375,82393.796875,83817.796875,82110.3515625,82655.046875,820
2022-10-07,82493.453125,82760.3515625,82976.046875,81812.8515625,82543.6484375,393
2022-10-10,82053.1796875,82318.6484375,82640.0,81282.0,81949.953125,343
2022-10-11,80838.4609375,81100.0,83000.0,80880.0,82783.5,2766
2022-10-12,82237.078125,82503.1484375,82750.0,81280.296875,81799.0,422
2022-10-13,81783.8515625,82048.453125,82698.703125,81700.0,82050.6015625,257
2022-10-14,81079.46875,81341.796875,83150.0,81103.6015625,83150.0,355
2022-10-17,82032.3046875,82297.703125,82600.0,80850.0,81200.0,3784
2022-10-18,82755.6640625,83023.3984375,83300.0,82600.0,82600.0,481
2022-10-19,82899.1015625,83167.296875,84354.75,82866.1015625,83250.0,346
2022-10-20,83959.6171875,84231.25,84450.0,83007.0,83007.0,571
2022-10-21,85889.03125,86166.8984375,88119.0,84450.0,84450.0,1792
2022-10-24,85947.046875,86225.1015625,87968.1484375,85925.0,87201.0,151
2022-10-25,87052.5078125,87334.1484375,87585.0,86217.0,86888.0,2450
2022-10-27,87137.8828125,87419.796875,88272.6015625,86658.3984375,88000.0,279
2022-10-28,89030.2109375,89318.25,89500.0,87308.796875,87335.0,1107
2022-10-31,90499.8125,90792.6015625,91200.0,89480.0,89480.0,566
2022-11-01,90488.390625,90781.1484375,92000.0,90300.0,91000.0,658
2022-11-02,90259.9765625,90552.0,91472.6015625,90447.703125,91000.0,366
2022-11-03,90387.3125,90679.75,91393.1484375,90357.1484375,90514.8984375,2564
2022-11-04,90946.1640625,91240.3984375,91450.0,90587.0,90601.046875,377
2022-11-07,94611.6015625,94917.703125,95954.3515625,91475.0,91500.0,1351
2022-11-09,86776.15625,87056.8984375,92072.8515625,86010.0,92053.25,2860
2022-11-10,87119.0390625,87400.8984375,88265.0,85208.796875,86645.0,1504
2022-11-11,85853.28125,86131.046875,88911.0,85858.0,88002.0,585
2022-11-14,85887.9296875,86165.796875,86609.953125,85250.0,86609.953125,598
2022-11-15,87324.484375,87607.0,87900.0,86585.0,86585.0,1423
2022-11-16,87393.25,87676.0,88320.546875,87088.0,87899.953125,490
2022-11-17,87628.0,87908.5,88139.546875,87195.546875,87855.296875,307
2022-11-18,87794.3359375,88075.3515625,88499.953125,87500.0,87600.0,439
2022-11-21,88886.5234375,89171.046875,89500.0,87137.8984375,88990.0,509
2022-11-22,88610.609375,88894.25,89741.6015625,88650.0,89097.203125,388
2022-11-23,88658.9140625,88942.703125,89600.0,88705.6015625,88900.0,250
2022-11-24,89001.859375,89286.75,89600.0,88768.25,89300.0,214
2022-11-25,89564.4453125,89851.1484375,90333.0,88500.0,90000.0,267
2022-11-28,91197.1328125,91489.046875,91849.953125,90170.0,90188.796875,344
2022-11-29,92261.5703125,92556.8984375,92750.0,91200.0,91200.0,349
2022-11-30,93257.4921875,93556.0,94000.0,92283.046875,92600.0,307
2022-12-01,94114.4453125,94415.703125,95100.0,93320.1484375,93600.0,450
2022-12-02,94234.2578125,94535.8984375,94940.25,93266.046875,94444.0,485
2022-12-05,94426.890625,94729.1484375,95150.0,94140.0,94700.0,319
2022-12-06,94181.484375,94482.953125,94800.0,94182.8984375,94600.0,214
2022-12-07,92643.796875,92940.3515625,95037.5,92700.0,94555.0,336
2022-12-08,90794.921875,91085.546875,93339.3984375,90306.296875,93000.0,377
2022-12-09,91126.8046875,91418.5,91990.6015625,90170.0,91800.0,255
2022-12-12,91068.4375,91359.953125,91524.1484375,90689.953125,91455.5,207
2022-12-13,90761.828125,91052.3515625,91978.1015625,90700.0,91666.0,177
2022-12-14,90939.015625,91230.1015625,91900.0,91010.0,91468.953125,220
2022-12-15,90497.171875,90786.8515625,91609.953125,90518.8984375,91240.0,147
2022-12-16,88783.8046875,89068.0,90658.796875,88782.203125,90601.0,272
2022-12-19,89572.328125,89859.046875,90120.296875,88658.1484375,89111.0,272
2022-12-20,88683.921875,88967.796875,90494.953125,88701.046875,90494.953125,174
2022-12-21,87932.828125,88214.296875,89942.0,87650.8984375,89222.0,179
2022-12-22,88040.6328125,88322.453125,88828.75,87500.046875,88737.453125,327
2022-12-23,85790.640625,86065.25,88300.0,85800.0,87900.0,380
2022-12-26,87373.953125,87653.6484375,88245.1015625,85148.953125,85500.0,337
2022-12-27,87740.3515625,88021.203125,88519.8984375,87500.0,87600.0,215
2022-12-28,87615.1484375,87895.6015625,88990.0,87555.0,88990.0,126
2022-12-29,87306.890625,87586.3515625,88400.0,86635.6484375,88400.0,159
2022-12-30,88248.6171875,88531.1015625,89200.0,87591.0,87591.0,263
2023-01-02,87799.3203125,88080.3515625,88751.0,87950.0,88751.0,163
2023-01-03,88554.8828125,88838.3515625,89050.5,88000.0,88000.0,217
2023-01-04,87652.03125,87932.6015625,89103.703125,87500.0,88805.0,212
2023-01-05,90988.5546875,91279.796875,91888.0,88099.5,88099.5,474
2023-01-06,92806.0859375,93103.1484375,93300.0,90597.0,90708.0,1066
2023-01-09,93126.5546875,93424.6484375,93900.0,92991.1484375,93500.0,323
2023-01-10,93856.421875,94156.8515625,94402.953125,93177.0,93300.0,363
2023-01-11,90897.2890625,91188.25,94398.0,90855.046875,94398.0,457
2023-01-12,89212.7734375,89498.3515625,91999.953125,88659.1015625,91400.046875,401
2023-01-13,89442.65625,89728.953125,90645.3984375,89295.0,90294.8984375,271
2023-01-16,89007.6953125,89292.6015625,90577.8515625,88988.6484375,89800.046875,250
2023-01-17,89196.2734375,89481.796875,89868.546875,88967.203125,89800.0,118
2023-01-18,89893.5,90181.25,90357.453125,89400.0,89500.0,106
2023-01-19,90221.2109375,90510.0,90847.0,89700.0,89700.0,143
2023-01-20,89374.0234375,89660.1015625,90818.703125,89406.3515625,90566.453125,186
2023-01-23,89921.8671875,90209.703125,90380.0,89600.0,89600.0,219
2023-01-24,90065.109375,90353.3984375,90939.25,90175.703125,90353.1484375,124
2023-01-25,89257.734375,89543.453125,90797.953125,88500.0,90797.953125,123
2023-01-27,88018.6484375,88300.3984375,89767.953125,87000.0,89767.953125,339
2023-01-30,89024.5390625,89309.5,90100.0,88236.703125,88300.0,513
2023-01-31,90606.6171875,90896.6484375,91008.453125,89000.0,89000.0,713
2023-02-01,91691.890625,91985.3984375,92949.953125,90887.296875,91200.0,650
2023-02-02,92465.765625,92761.75,92990.0,91222.0,92219.0,367
2023-02-03,92485.0078125,92781.046875,93219.8984375,91511.0,93100.0,246
2023-02-06,92338.328125,92633.8984375,93200.0,92383.0,92600.046875,150
2023-02-07,91500.96875,91793.8515625,92666.0,91601.1015625,92666.0,124
2023-02-08,91916.53125,92210.75,92457.1015625,90777.0,91666.0,255
2023-02-09,88627.359375,88911.046875,93000.0,87650.1015625,92300.0,740
2023-02-10,88696.8828125,88980.796875,89920.75,88200.0,89490.0,422
2023-02-13,88479.734375,88762.953125,89404.8984375,88212.6484375,89404.8984375,288
2023-02-14,87797.1171875,88078.1484375,89188.796875,87500.0,89188.796875,225
2023-02-15,88575.921875,88859.453125,88980.0,88100.0,88300.0,294
2023-02-16,88924.0078125,89208.6484375,89940.6484375,88720.703125,89274.453125,311
2023-02-17,88514.0234375,88797.3515625,89600.0,88623.75,89194.8515625,136
2023-02-20,88826.4609375,89110.796875,89950.0,88739.703125,88739.703125,326
2023-02-21,89653.953125,89937.8984375,90400.953125,89457.8515625,89757.3984375,172
2023-02-22,87408.015625,87684.8515625,89882.453125,87111.6484375,89882.453125,508
2023-02-23,86487.328125,86761.25,88389.0,86101.046875,88389.0,437
2023-02-24,86477.359375,86751.25,88000.0,86608.3984375,88000.0,299
2023-02-27,84826.7421875,85095.3984375,86751.0,84916.6015625,86751.0,194
2023-02-28,84877.0234375,85145.8515625,85809.046875,84612.203125,85759.703125,260
2023-03-01,85752.3984375,86024.0,86360.0,84754.3984375,85499.953125,130
2023-03-02,86529.2890625,86803.3515625,87127.0,85888.1015625,86024.0,140
2023-03-03,86034.7578125,86307.25,87426.3984375,86100.0,86111.1015625,232
2023-03-06,86501.1328125,86775.1015625,87240.453125,86457.0,86457.0,85
2023-03-08,86439.9296875,86713.703125,87100.046875,86464.953125,86500.0,130
2023-03-09,85390.9453125,85661.3984375,87777.75,85400.0,87777.75,178
2023-03-10,84856.734375,85125.5,85661.3984375,84353.1015625,85661.3984375,223
2023-03-13,82814.859375,83077.1484375,85556.796875,82880.3515625,85000.0,386
2023-03-14,82222.5390625,82482.953125,83750.3984375,82300.0,83181.0,310
2023-03-15,81815.7734375,82074.8984375,83251.6484375,82000.0,83206.296875,184
2023-03-16,82941.8515625,83204.546875,83504.6015625,81390.953125,82000.0,289
2023-03-17,82461.875,82723.046875,83559.0,82101.0,83559.0,178
2023-03-20,83238.2265625,83501.8515625,83680.6484375,82450.0,82558.1484375,118
2023-03-21,83459.5703125,83723.8984375,85688.453125,83305.703125,83564.8984375,285
2023-03-22,84066.359375,84332.6015625,84541.703125,83820.453125,84250.0,198
2023-03-23,83902.65625,84168.3984375,84949.953125,83939.796875,84949.953125,97
2023-03-24,83607.0,83871.796875,84775.0,83640.0,84046.3984375,251
2023-03-27,83339.0,83602.953125,84500.0,83440.1484375,84299.6015625,182
2023-03-28,82082.4921875,82342.453125,84240.25,82100.0,84150.0,174
2023-03-29,81723.765625,81982.6015625,82665.6015625,81794.703125,82005.0,235
2023-03-31,83781.6015625,84046.953125,84452.25,82100.0,82100.0,260
2023-04-03,84102.2734375,84368.6484375,84997.703125,83896.5,84357.0,116
2023-04-05,83754.3828125,84019.6484375,84409.3515625,83900.0,84368.6484375,84
2023-04-06,83766.046875,84031.3515625,84876.8984375,83504.953125,84876.8984375,140
2023-04-10,83999.8125,84265.8515625,84748.25,84000.0,84050.0,209
2023-04-11,84378.3671875,84645.6015625,85284.453125,84444.703125,84877.796875,69
2023-04-12,85215.3203125,85485.203125,85699.796875,84851.703125,84945.0,206
2023-04-13,85220.0,85489.8984375,85798.6015625,85300.046875,85798.6015625,135
2023-04-17,85184.109375,85453.8984375,85609.453125,85023.046875,85499.8984375,113
2023-04-18,86401.734375,86675.3984375,87493.953125,85500.0,85500.0,399
2023-04-19,85607.4765625,85878.6015625,88000.0,85772.1015625,88000.0,136
2023-04-20,86168.234375,86441.1484375,86804.203125,85900.0,85900.0,130
2023-04-21,86311.390625,86584.75,86899.046875,86200.0,86400.0,64
2023-04-24,86561.484375,86835.6484375,87200.0,86350.0,86350.0,179
2023-04-25,86253.9609375,86527.1484375,87357.3515625,86112.0,86500.046875,89
2023-04-26,86970.546875,87246.0,87338.0,86407.8984375,86739.203125,127
2023-04-27,87120.4296875,87396.3515625,87558.546875,86800.203125,87231.0,222
2023-04-28,88670.859375,88951.703125,89244.203125,87200.0,87200.0,164
2023-05-02,88313.8984375,88593.6015625,89330.1484375,88137.1484375,88910.0,191
2023-05-03,93233.1171875,93528.3984375,94254.796875,88250.046875,88250.046875,1419
2023-05-04,94795.9765625,95096.203125,95711.6484375,93060.296875,93300.0,1243
2023-05-05,98276.703125,98587.953125,99000.0,94800.0,94800.0,2697
2023-05-08,97445.265625,97753.8984375,99879.6484375,97459.6484375,98587.953125,803
2023-05-09,97186.15625,97493.953125,99136.5,97293.0,97892.0,545
2023-05-10,96972.1640625,97279.296875,98500.0,96600.546875,98500.0,225
2023-05-11,97054.8984375,97362.296875,98200.0,97160.703125,97400.0,233
2023-05-12,96373.96875,96679.203125,97892.046875,96600.953125,97601.046875,330
2023-05-15,96582.3515625,96888.25,97541.8984375,95326.296875,97000.0,226
2023-05-16,96174.7890625,96479.3984375,97629.453125,96350.0,96402.1484375,409
2023-05-17,97354.359375,97662.703125,97800.0,96536.0,96536.0,216
2023-05-19,95833.921875,96137.453125,97210.046875,95245.546875,97186.1015625,399
2023-05-22,95497.0859375,95799.546875,96396.5,95667.8984375,96201.0,136
2023-05-23,95072.4375,95373.546875,96349.0,95250.0,95901.046875,129
2023-05-24,95330.0703125,95632.0,97393.546875,95373.546875,95373.546875,5286
2023-05-25,96388.921875,96694.203125,97003.3984375,95683.1015625,96078.953125,179
2023-05-26,97502.9921875,97811.796875,98100.0,96751.0,96751.0,189
2023-05-30,96671.21875,96977.3984375,97926.703125,96915.0,97696.3515625,75
2023-05-31,97091.3984375,97398.8984375,98500.0,96705.296875,96971.3515625,359
2023-06-01,97264.0859375,97572.1484375,97960.0,97170.0,97500.0,286
2023-06-02,96084.1875,96388.5,98437.6484375,96245.046875,97682.8515625,255
2023-06-05,96483.4609375,96789.046875,97075.8984375,96409.046875,96409.046875,114
2023-06-06,96286.34375,96591.296875,97188.0,95640.0,97099.0,704
2023-06-07,97244.453125,97552.453125,99162.0,94006.1015625,96767.1015625,492
2023-06-08,96752.359375,97058.796875,98607.3515625,96715.0,97150.046875,438
2023-06-09,98074.7265625,98385.3515625,98600.0,97300.0,97300.0,210
2023-06-12,98627.3359375,98939.703125,99300.0,98157.0,98500.0,261
2023-06-13,99671.8671875,99987.546875,100300.0,99286.3515625,99500.0,506
2023-06-14,99698.78125,100014.546875,100302.75,99500.0,100200.0,352
2023-06-15,99735.6640625,100051.546875,100887.3515625,99667.0,100060.1015625,257
2023-06-16,99664.6953125,99980.3515625,100650.046875,99567.546875,100051.546875,178
2023-06-19,99420.4765625,99735.3515625,100699.6015625,99578.046875,100449.953125,334
2023-06-20,99069.828125,99383.6015625,100259.953125,98345.0,100125.0,306
2023-06-21,100112.8203125,100429.8984375,100900.0,99685.703125,99747.0,471
2023-06-22,99535.7578125,99851.0,100900.0,99501.1015625,100429.8984375,250
2023-06-23,99191.9375,99506.1015625,99800.0,99000.0,99769.453125,141
2023-06-26,99571.9765625,99887.3515625,100199.8984375,99265.453125,99500.046875,121
2023-06-27,99283.1484375,99597.6015625,100565.6484375,99350.0,99999.953125,246
2023-06-28,100130.0703125,100447.203125,100600.203125,99600.0,100100.0,220
2023-06-30,100924.6015625,101244.25,101599.0,100100.0,100762.3515625,349
2023-07-07,100868.234375,101187.703125,101872.046875,100700.0,100874.5,235
2023-07-10,100264.046875,100581.6015625,101700.3984375,100432.546875,101446.8984375,200
2023-07-14,101930.71875,102253.546875,102389.953125,101355.046875,101355.046875,55
2023-07-17,101587.6015625,101909.3515625,102500.0,101778.6015625,102500.0,161
2023-07-19,102366.9375,102691.1484375,102900.0,102294.953125,102649.5,222
2023-07-20,101712.2734375,101866.5,102592.0,101650.0,102592.0,100
2023-07-21,101866.34375,102020.796875,102866.5,101447.0,102866.5,38
2023-07-24,102553.7421875,102709.25,103045.5,101751.546875,101929.546875,114
2023-07-26,101995.640625,102150.296875,103133.8515625,102089.1484375,103100.0,67
2023-07-28,102379.1640625,102534.3984375,102726.0,101849.3984375,102363.0,143
2023-08-03,106761.21875,106923.1015625,107500.0,101450.0,101725.046875,1076
2023-08-04,111096.1875,111264.6484375,111939.953125,106737.1015625,109000.0,781
2023-08-07,108050.6640625,108214.5,111563.1484375,108000.0,110839.796875,771
2023-08-08,107504.7421875,107667.75,108834.203125,105858.6015625,106500.0,215
2023-08-09,106219.140625,106380.203125,108075.953125,106000.1484375,106500.0,262
2023-08-10,106198.7734375,106359.796875,106558.953125,105709.3984375,106400.0,139
2023-08-11,105850.546875,106011.046875,106599.5,105500.0,105500.0,195
2023-08-14,106112.0,106272.8984375,106621.25,104750.953125,106011.046875,215
2023-08-16,106298.7734375,106459.953125,106590.0,105000.0,106050.0,211
2023-08-17,106415.140625,106576.5,106860.25,105601.0,105601.0,123
2023-08-18,107528.25,107691.296875,107891.796875,106100.0,106100.0,197
2023-08-21,107660.453125,107823.703125,108550.203125,107690.453125,108000.046875,216
2023-08-22,108201.046875,108365.1015625,108499.3515625,107628.5,108100.0,228
2023-08-23,108619.0,108783.703125,108999.953125,108100.0,108699.953125,191
2023-08-24,108387.3515625,108551.703125,109116.203125,108088.8984375,109050.0,131
2023-08-25,108367.6328125,108531.953125,108889.046875,108200.0,108499.953125,161
2023-08-28,108079.4765625,108243.3515625,108900.0,108133.6484375,108500.0,102
2023-08-29,108644.0625,108808.796875,108887.6484375,108175.0,108175.0,50
2023-08-30,109335.8671875,109501.6484375,109731.3515625,109162.0,109347.5,162
2023-08-31,108619.59375,108784.296875,109900.0,108225.453125,109900.0,76
2023-09-01,107824.7578125,107988.25,109299.0,107650.0,109299.0,120
2023-09-04,108019.6640625,108183.453125,108981.1015625,107650.0,108500.0,131
2023-09-05,108317.4609375,108481.703125,108745.3984375,107952.3515625,108500.0,116
2023-09-06,109286.0390625,109451.75,109501.0,107528.796875,107900.0,145
2023-09-07,108946.3515625,109111.546875,109800.0,108750.046875,109347.3984375,179
2023-09-08,108689.1953125,108854.0,109438.0,108767.8515625,109347.453125,234
2023-09-11,109385.734375,109551.6015625,109788.0,108889.6015625,108889.6015625,246
2023-09-12,107735.3984375,107898.75,109800.0,107700.0,109800.0,195
2023-09-13,108818.046875,108983.046875,109095.3515625,107800.796875,108101.046875,122
2023-09-14,110762.84375,110930.796875,111191.796875,108910.0,108910.0,271
2023-09-15,109027.6796875,109193.0,112671.203125,108700.0,110750.203125,311
2023-09-18,108773.3203125,108938.25,110500.0,108200.0,110500.0,130
2023-09-20,109380.046875,109545.8984375,109745.0,108450.0,109290.0,156
2023-09-21,108736.671875,108901.546875,109720.0,108612.3984375,109709.953125,81
2023-09-22,108461.6953125,108626.1484375,109250.0,108515.546875,108700.0,103
2023-09-25,109101.0703125,109266.5,109414.453125,107700.0,109050.8515625,171
2023-09-26,109509.34375,109675.3984375,109901.203125,108889.546875,108889.546875,107
2023-09-27,110045.9453125,110212.796875,110538.203125,109343.25,109990.0,146
2023-09-28,108640.015625,108804.75,110300.0,108439.203125,110300.0,280
2023-09-29,107116.9765625,107279.3984375,109233.0,106892.203125,108805.0,343
2023-10-03,107996.9453125,108160.703125,108599.6484375,106555.0,108500.0,232
2023-10-04,106720.2265625,106882.046875,108650.0,106507.703125,108650.0,152
2023-10-05,106584.6875,106746.296875,107686.703125,106685.3984375,107630.0,146
2023-10-06,107431.7578125,107594.6484375,108038.5,107157.453125,107401.0,144
2023-10-09,107066.75,107229.1015625,107598.5,106390.703125,107450.0,181
2023-10-10,107055.4765625,107217.796875,108045.6015625,107101.0,107550.1015625,64
2023-10-11,107567.8515625,107730.953125,108100.0,107218.0,107218.0,178
2023-10-12,108463.9375,108628.3984375,108782.25,108019.046875,108316.6015625,127
2023-10-13,108927.984375,109093.1484375,109326.703125,108300.046875,108729.25,83
2023-10-16,109349.0546875,109514.8515625,109800.0,108453.8515625,109499.953125,201
2023-10-17,110744.28125,110912.203125,113379.1015625,110500.0,110500.0,585
2023-10-18,109498.71875,109664.75,111449.953125,109445.0,111449.953125,224
2023-10-19,109393.421875,109559.296875,109912.5,108734.5,109445.0,181
2023-10-20,109320.4921875,109486.25,109990.953125,109075.75,109075.75,157
2023-10-23,108678.1640625,108842.953125,110350.0,107700.0,109799.953125,249
2023-10-25,108488.5546875,108653.046875,109896.6015625,108251.3984375,109000.0,152
2023-10-26,107349.8203125,107512.6015625,108700.0,107037.3515625,108653.0,354
2023-10-27,108018.5078125,108182.296875,108900.0,107929.046875,108200.0,191
2023-10-30,108866.7734375,109031.8515625,109260.953125,107923.703125,108500.0,144
2023-10-31,108154.609375,108318.6015625,109690.8984375,107879.1484375,109225.0,202
2023-11-01,108427.34375,108591.75,109500.0,108327.5,109500.0,187
2023-11-02,110345.0859375,110512.3984375,110799.953125,108941.046875,109225.046875,400
2023-11-03,107562.953125,107726.046875,111700.0,107366.25,110415.0,1174
2023-11-06,107222.1328125,107384.703125,109000.0,107096.6015625,109000.0,287
2023-11-07,106993.0625,107155.296875,108400.0,107010.0,108400.0,199
2023-11-08,108197.5546875,108361.6015625,108692.25,107434.3515625,108050.0,140
2023-11-09,107928.8359375,108092.5,109100.0,107800.046875,108041.953125,362
2023-11-10,108119.609375,108283.546875,108495.25,107459.1015625,107800.0,150
2023-11-13,107479.03125,107642.0,108431.5,107200.0,108431.5,175
2023-11-15,109135.125,109300.6015625,109423.796875,107805.0,107805.0,442
2023-11-16,110153.2265625,110320.25,110490.0,109000.046875,109000.046875,281
2023-11-17,111255.5390625,111421.203125,112500.0,110363.6484375,110490.0,527
2023-11-20,111203.8125,111369.3984375,112200.0,110675.546875,112200.0,166
2023-11-21,111301.8671875,111467.6015625,111768.3984375,111090.0,111500.0,120
2023-11-22,110947.5390625,111112.75,111738.953125,110759.1015625,111434.0,72
2023-11-23,111234.1640625,111399.796875,111899.796875,111172.546875,111523.0,93
2023-11-24,111235.609375,111401.25,111484.8984375,110831.0,111408.5,182
2023-11-28,111358.9765625,111524.796875,111800.0,111209.6484375,111500.296875,82
2023-11-29,112094.5859375,112261.5,112449.1484375,111800.0,111800.0,109
2023-11-30,111580.703125,111746.8515625,112860.796875,111468.953125,112500.0,83
2023-12-01,111251.9375,111417.6015625,112066.453125,111132.0,111706.0,184
2023-12-04,111326.6796875,111492.453125,112300.0,110896.75,112300.0,235
